1,CHENNAI SUPER KINGS INNINGS (RUN RATE: 8.52),,,,,,,
8,,Chris Woakes,3.2,36,2,10.8,7,
8,,Umesh Yadav,4,23,3,5.75,13,
8,,Kulwant Khejroliya,4,33,2,8.25,8,
8,,Yuzvendra Chahal,4,38,1,9.5,6,
8,,Washington Sundar,4,22,2,5.5,8,
8,FALL OF WICKETS,,,,,,,
8,"1-32 (Agarwal, 3.1 ov) ,",,,,,,,
8,"2-32 (Finch, 3.2 ov) ,",,,,,,,
8,"3-36 (Singh, 3.6 ov) ,",,,,,,,
8,"4-94 (Rahul, 11.1 ov) ,",,,,,,,
8,"5-102 (Nair, 12.6 ov) ,",,,,,,,
8,"6-110 (Stoinis, 13.4 ov) ,",,,,,,,
8,"7-122 (Patel, 14.6 ov) ,",,,,,,,
8,"8-142 (Tye, 17.5 ov) ,",,,,,,,
8,"9-153 (Ashwin, 18.5 ov) ,",,,,,,,
8,"10-155 (Ur Rahman, 19.2 ov)",,,,,,,
8,,,,,,,,
9,DELHI DAREDEVILS INNINGS (RUN RATE: 9.75),,,,,,,
9,Batsmen,,,Runs,Balls,SR,4s,6s
9,,Jason Roy,NOT OUT,91,53,171.69,6,6
9,,Gautam Gambhir,c Rohit Sharma b Mustafizur Rahman,15,16,93.75,2,0
9,,Rishabh Pant,c Kieron Pollard b Krunal Pandya,47,25,188,6,2
9,,Glenn Maxwell,c Hardik Pandya b Krunal Pandya,13,6,216.66,1,1
9,,Shreyas Iyer,NOT OUT,27,20,135,3,1
9,EXTRAS,,"(nb 0, w 1, b 0, lb 1, pen 0)",2,,,,
9,TOTAL,,(3 wickets; 20 overs),195,,,,
9,DID NOT BAT:,,,,,,,
9,"Vijay Shankar ,",,,,,,,
9,"Dan Christian ,",,,,,,,
9,"Rahul Tewatia ,",,,,,,,
9,"Shahbaz Nadeem ,",,,,,,,
9,"Trent Boult ,",,,,,,,
9,Mohammed Shami,,,,,,,
9,Bowler,,O,R,W,Econ,Dots,
9,,Hardik Pandya,2,32,0,16,2,
9,,Akila Dananjaya,4,47,0,11.75,6,
9,,Jasprit Bumrah,4,27,0,6.75,9,
9,,Mustafizur Rahman,4,25,1,6.25,11,
9,,Mayank Markande,3,42,0,14,2,
9,,Krunal Pandya,3,21,2,7,8,
9,FALL OF WICKETS,,,,,,,
9,"1-50 (Gambhir, 5.1 ov) ,",,,,,,,
9,"2-119 (Pant, 11.5 ov) ,",,,,,,,
9,"3-135 (Maxwell, 13.2 ov)",,,,,,,
9,MUMBAI INDIANS INNINGS (RUN RATE: 9.70),,,,,,,
9,Batsmen,,,Runs,Balls,SR,4s,6s
9,,Suryakumar Yadav,lbw Rahul Tewatia,53,32,165.62,7,1
9,,Evin Lewis,c Jason Roy b Rahul Tewatia,48,28,171.42,4,4
9,,Ishan Kishan,b Dan Christian,44,23,191.3,5,2
9,,Rohit Sharma,c Jason Roy b Trent Boult,18,15,120,2,0
9,,Kieron Pollard,b Dan Christian,0,1,0,0,0
9,,Krunal Pandya,c Rahul Tewatia b Mohammed Shami,11,10,110,1,0
9,,Hardik Pandya,c Shreyas Iyer b Trent Boult,2,3,66.66,0,0
9,,Akila Dananjaya,NOT OUT,4,5,80,0,0
9,,Mayank Markande,NOT OUT,4,3,133.33,0,0
9,EXTRAS,,"(nb 0, w 5, b 0, lb 5, pen 0)",10,,,,
9,TOTAL,,(7 wickets; 20 overs),194,,,,
9,DID NOT BAT:,,,,,,,
9,"Mustafizur Rahman ,",,,,,,,
9,Jasprit Bumrah,,,,,,,
9,Bowler,,O,R,W,Econ,Dots,
9,,Trent Boult,4,39,2,9.75,7,
9,,Shahbaz Nadeem,2,22,0,11,4,
9,,Mohammed Shami,4,36,1,9,10,
9,,Dan Christian,3,35,2,11.66,5,
9,,Rahul Tewatia,4,36,2,9,8,
9,,Glenn Maxwell,3,21,0,7,5,
9,FALL OF WICKETS,,,,,,,
9,"1-102 (Lewis, 8.6 ov) ,",,,,,,,
9,"2-109 (Yadav, 10.2 ov) ,",,,,,,,
9,"3-166 (Kishan, 15.4 ov) ,",,,,,,,
9,"4-166 (Pollard, 15.5 ov) ,",,,,,,,
9,"5-179 (Sharma, 17.3 ov) ,",,,,,,,
9,"6-185 (Pandya, 18.3 ov) ,",,,,,,,
9,"7-187 (Pandya, 19.1 ov)",,,,,,,
9,,,,,,,,
10,SUNRISERS HYDERABAD INNINGS (RUN RATE: 7.31),,,,,,,
10,Batsmen,,,Runs,Balls,SR,4s,6s
10,,Wriddhiman Saha,c Dinesh Karthik b Sunil Narine,24,15,160,5,0
10,,Shikhar Dhawan,b Sunil Narine,7,7,100,1,0
10,,Kane Williamson,c Andre Russell b Mitchell Johnson,50,44,113.63,4,1
10,,Manish Pandey,lbw Kuldeep Yadav,4,11,36.36,0,0
10,,Shakib Al Hasan,b Piyush Chawla,27,21,128.57,2,1
10,,Deepak Hooda,NOT OUT,5,9,55.55,0,0
10,,Yusuf Pathan,NOT OUT,17,7,242.85,2,1
10,EXTRAS,,"(nb 0, w 5, b 0, lb 0, pen 0)",5,,,,
10,TOTAL,,(5 wickets; 19 overs),139,,,,
10,DID NOT BAT:,,,,,,,
10,"Bhuvneshwar Kumar ,",,,,,,,
10,"Rashid Khan ,",,,,,,,
10,"Siddarth Kaul ,",,,,,,,
10,Billy Stanlake,,,,,,,
10,Bowler,,O,R,W,Econ,Dots,
10,,Mitchell Johnson,3,30,1,10,9,
10,,Andre Russell,3,39,0,13,4,
10,,Sunil Narine,4,17,2,4.25,11,
10,,Piyush Chawla,4,20,1,5,10,
10,,Kuldeep Yadav,4,23,1,5.75,8,
10,,Shivam Mavi,1,10,0,10,1,
10,FALL OF WICKETS,,,,,,,
10,"1-32 (Saha, 3.1 ov) ,",,,,,,,
10,"2-46 (Dhawan, 5.1 ov) ,",,,,,,,
10,"3-55 (Pandey, 8.4 ov) ,",,,,,,,
10,"4-114 (Al Hasan, 15.5 ov) ,",,,,,,,
10,"5-119 (Williamson, 17.2 ov)",,,,,,,
10,KOLKATA KNIGHT RIDERS INNINGS (RUN RATE: 6.90),,,,,,,
10,Batsmen,,,Runs,Balls,SR,4s,6s
10,,Robin Uthappa,c Wriddhiman Saha b Bhuvneshwar Kumar,3,8,37.5,0,0
10,,Chris Lynn,c & b Shakib Al Hasan,49,34,144.11,7,1
10,,Nitish Rana,c Manish Pandey b Billy Stanlake,18,16,112.5,2,1
10,,Sunil Narine,c Kane Williamson b Shakib Al Hasan,9,10,90,1,0
10,,Dinesh Karthik,c Wriddhiman Saha b Bhuvneshwar Kumar,29,27,107.4,2,1
10,,Andre Russell,c Manish Pandey b Billy Stanlake,9,5,180,0,1
10,,Shubman Gill,c Shakib Al Hasan b Bhuvneshwar Kumar,3,9,33.33,0,0
10,,Shivam Mavi,c Bhuvneshwar Kumar b Siddarth Kaul,7,8,87.5,0,0
10,,Mitchell Johnson,NOT OUT,4,5,80,0,0
10,EXTRAS,,"(nb 2, w 3, b 0, lb 2, pen 0)",7,,,,
10,TOTAL,,(8 wickets; 20 overs),138,,,,
10,DID NOT BAT:,,,,,,,
10,"Piyush Chawla ,",,,,,,,
10,Kuldeep Yadav,,,,,,,
10,Bowler,,O,R,W,Econ,Dots,
10,,Bhuvneshwar Kumar,4,26,3,6.5,13,
10,,Billy Stanlake,4,21,2,5.25,15,
10,,Siddarth Kaul,4,37,1,9.25,10,
10,,Rashid Khan,4,31,0,7.75,5,
10,,Shakib Al Hasan,4,21,2,5.25,11,
10,FALL OF WICKETS,,,,,,,
10,"1-16 (Uthappa, 2.4 ov) ,",,,,,,,
10,"2-55 (Rana, 7.4 ov) ,",,,,,,,
10,"3-79 (Narine, 10.4 ov) ,",,,,,,,
10,"4-87 (Lynn, 12.2 ov) ,",,,,,,,
10,"5-96 (Russell, 13.2 ov) ,",,,,,,,
10,"6-112 (Gill, 16.4 ov) ,",,,,,,,
10,"7-129 (Karthik, 18.3 ov) ,",,,,,,,
10,"8-138 (Mavi, 19.6 ov)",,,,,,,
10,,,,,,,,
11,ROYAL CHALLENGERS BANGALORE INNINGS (RUN RATE: 9.90),,,,,,,
11,Batsmen,,,Runs,Balls,SR,4s,6s
11,,Brendon McCullum,c Ben Stokes b Krishnappa Gowtham,4,4,100,1,0
11,,Quinton de Kock,c Jaydev Unadkat b D'Arcy Short,26,19,136.84,4,0
11,,Virat Kohli,c D'Arcy Short b Shreyas Gopal,57,30,190,7,2
11,,AB de Villiers,c Jaydev Unadkat b Shreyas Gopal,20,18,111.11,1,1
11,,Mandeep Singh,NOT OUT,47,25,188,6,1
11,,Pawan Negi,c Jos Buttler b Ben Laughlin,3,4,75,0,0
11,,Washington Sundar,b Ben Stokes,35,19,184.21,1,3
11,,Chris Woakes,NOT OUT,0,1,0,0,0
11,EXTRAS,,"(nb 0, w 3, b 2, lb 1, pen 0)",6,,,,
11,TOTAL,,(6 wickets; 20 overs),198,,,,
11,DID NOT BAT:,,,,,,,
11,"Umesh Yadav ,",,,,,,,
11,"Kulwant Khejroliya ,",,,,,,,
11,Yuzvendra Chahal,,,,,,,
11,Bowler,,O,R,W,Econ,Dots,
11,,Krishnappa Gowtham,4,36,1,9,8,
11,,Dhawal Kulkarni,1,14,0,14,1,
11,,Jaydev Unadkat,3,35,0,11.66,2,
11,,Ben Stokes,3,32,1,10.66,7,
11,,Shreyas Gopal,4,22,2,5.5,11,
11,,D'Arcy Short,1,10,1,10,1,
11,,Ben Laughlin,4,46,1,11.5,5,
11,FALL OF WICKETS,,,,,,,
11,"1-4 (McCullum, 0.4 ov) ,",,,,,,,
11,"2-81 (de Kock, 7.6 ov) ,",,,,,,,
11,"3-101 (Kohli, 10.2 ov) ,",,,,,,,
11,"4-114 (de Villiers, 12.3 ov) ,",,,,,,,
11,"5-126 (Negi, 14.1 ov) ,",,,,,,,
11,"6-182 (Sundar, 18.5 ov)",,,,,,,
11,RAJASTHAN ROYALS INNINGS (RUN RATE: 10.85),,,,,,,
11,Batsmen,,,Runs,Balls,SR,4s,6s
11,,Ajinkya Rahane,c Umesh Yadav b Chris Woakes,36,20,180,6,1
11,,D'Arcy Short,c Quinton de Kock b Yuzvendra Chahal,11,17,64.7,1,0
11,,Sanju Samson,NOT OUT,92,45,204.44,2,10
11,,Ben Stokes,b Yuzvendra Chahal,27,21,128.57,2,1
11,,Jos Buttler,c Virat Kohli b Chris Woakes,23,14,164.28,2,1
11,,Rahul Tripathi,NOT OUT,14,5,280,1,1
11,EXTRAS,,"(nb 2, w 6, b 4, lb 2, pen 0)",14,,,,
11,TOTAL,,(4 wickets; 20 overs),217,,,,
11,DID NOT BAT:,,,,,,,
11,"Krishnappa Gowtham ,",,,,,,,
11,"Shreyas Gopal ,",,,,,,,
11,"Dhawal Kulkarni ,",,,,,,,
11,"Jaydev Unadkat ,",,,,,,,
11,Ben Laughlin,,,,,,,
11,Bowler,,O,R,W,Econ,Dots,
11,,Washington Sundar,4,30,0,7.5,7,
11,,Chris Woakes,4,47,2,11.75,7,
11,,Umesh Yadav,4,59,0,14.75,5,
11,,Yuzvendra Chahal,4,22,2,5.5,12,
11,,Kulwant Khejroliya,3,40,0,13.33,4,
11,,Pawan Negi,1,13,0,13,2,
11,FALL OF WICKETS,,,,,,,
11,"1-49 (Rahane, 5.4 ov) ,",,,,,,,
11,"2-53 (Short, 6.5 ov) ,",,,,,,,
11,"3-102 (Stokes, 12.2 ov) ,",,,,,,,
11,"4-175 (Buttler, 18.2 ov)",,,,,,,
11,,,,,,,,
12,CHENNAI SUPER KINGS INNINGS (RUN RATE: 9.65),,,,,,,
12,Batsmen,,,Runs,Balls,SR,4s,6s
12,,Shane Watson,c Barinder Sran b Mohit Sharma,11,9,122.22,2,0
12,,Murali Vijay,c Barinder Sran b Andrew Tye,12,10,120,0,1
12,,Ambati Rayudu,run out (Ravichandran Ashwin),49,35,140,5,1
12,,Sam Billings,lbw Ravichandran Ashwin,9,8,112.5,1,0
12,,MS Dhoni,NOT OUT,79,44,179.54,6,5
12,,Ravindra Jadeja,c Ravichandran Ashwin b Andrew Tye,19,13,146.15,1,1
12,,Dwayne Bravo,NOT OUT,1,1,100,0,0
12,EXTRAS,,"(nb 0, w 11, b 0, lb 2, pen 0)",13,,,,
12,TOTAL,,(5 wickets; 20 overs),193,,,,
12,DID NOT BAT:,,,,,,,
12,"Deepak Chahar ,",,,,,,,
12,"Harbhajan Singh ,",,,,,,,
12,"Shardul Thakur ,",,,,,,,
12,Imran Tahir,,,,,,,
12,Bowler,,O,R,W,Econ,Dots,
12,,Barinder Sran,4,37,0,9.25,10,
12,,Mohit Sharma,4,47,1,11.75,8,
12,,Andrew Tye,4,47,2,11.75,5,
12,,Mujeeb Ur Rahman,3,18,0,6,5,
12,,Ravichandran Ashwin,4,32,1,8,6,
12,,Yuvraj Singh,1,10,0,10,0,
12,FALL OF WICKETS,,,,,,,
12,"1-17 (Watson, 1.6 ov) ,",,,,,,,
12,"2-39 (Vijay, 4.1 ov) ,",,,,,,,
12,"3-56 (Billings, 6.4 ov) ,",,,,,,,
12,"4-113 (Rayudu, 13.4 ov) ,",,,,,,,
12,"5-163 (Jadeja, 18.2 ov)",,,,,,,
12,KINGS XI PUNJAB INNINGS (RUN RATE: 9.85),,,,,,,
12,Batsmen,,,Runs,Balls,SR,4s,6s
12,,Lokesh Rahul,c Dwayne Bravo b Harbhajan Singh,37,22,168.18,7,0
12,,Chris Gayle,c Imran Tahir b Shane Watson,63,33,190.9,7,4
12,,Mayank Agarwal,c Ravindra Jadeja b Imran Tahir,30,19,157.89,1,2
12,,Yuvraj Singh,c MS Dhoni b Shardul Thakur,20,13,153.84,2,1
12,,Aaron Finch,lbw Imran Tahir,0,1,0,0,0
12,,Karun Nair,c Ravindra Jadeja b Dwayne Bravo,29,17,170.58,2,1
12,,Ravichandran Ashwin,c MS Dhoni b Shardul Thakur,14,11,127.27,0,1
12,,Andrew Tye,NOT OUT,3,4,75,0,0
12,,Barinder Sran,NOT OUT,0,0,0,0,0
12,EXTRAS,,"(nb 0, w 1, b 0, lb 0, pen 0)",1,,,,
12,TOTAL,,(7 wickets; 20 overs),197,,,,
12,DID NOT BAT:,,,,,,,
12,"Mohit Sharma ,",,,,,,,
12,Mujeeb Ur Rahman,,,,,,,
12,Bowler,,O,R,W,Econ,Dots,
12,,Deepak Chahar,3,37,0,12.33,8,
12,,Harbhajan Singh,4,41,1,10.25,8,
12,,Shardul Thakur,3,33,2,11,4,
12,,Imran Tahir,4,34,2,8.5,11,
12,,Shane Watson,2,15,1,7.5,3,
12,,Dwayne Bravo,4,37,1,9.25,4,
12,FALL OF WICKETS,,,,,,,
12,"1-96 (Rahul, 7.6 ov) ,",,,,,,,
12,"2-127 (Gayle, 11.3 ov) ,",,,,,,,
12,"3-149 (Agarwal, 14.1 ov) ,",,,,,,,
12,"4-149 (Finch, 14.2 ov) ,",,,,,,,
12,"5-157 (Singh, 15.3 ov) ,",,,,,,,
12,"6-190 (Ashwin, 18.5 ov) ,",,,,,,,
12,"7-195 (Nair, 19.4 ov)",,,,,,,
12,,,,,,,,
13,DELHI DAREDEVILS INNINGS (RUN RATE: 9.00),,,,,,,
13,Batsmen,,,Runs,Balls,SR,4s,6s
13,,Gautam Gambhir,b Shivam Mavi,8,7,114.28,1,0
13,,Jason Roy,st Dinesh Karthik b Piyush Chawla,1,3,33.33,0,0
13,,Shreyas Iyer,c Nitish Rana b Andre Russell,4,3,133.33,1,0
13,,Rishabh Pant,c Piyush Chawla b Kuldeep Yadav,43,26,165.38,7,1
13,,Glenn Maxwell,c Robin Uthappa b Kuldeep Yadav,47,22,213.63,3,4
13,,Rahul Tewatia,c Andre Russell b Tom Curran,1,2,50,0,0
13,,Vijay Shankar,lbw Sunil Narine,2,4,50,0,0
13,,Chris Morris,b Sunil Narine,2,3,66.66,0,0
13,,Mohammed Shami,c Andre Russell b Sunil Narine,7,6,116.66,1,0
13,,Shahbaz Nadeem,NOT OUT,6,8,75,0,0
13,,Trent Boult,c & b Kuldeep Yadav,0,2,0,0,0
13,EXTRAS,,"(nb 0, w 5, b 0, lb 3, pen 0)",8,,,,
13,TOTAL,,(All out; 14.2 overs),129,,,,
13,Bowler,,O,R,W,Econ,Dots,
13,,Piyush Chawla,2,16,1,8,5,
13,,Andre Russell,2,25,1,12.5,5,
13,,Shivam Mavi,2,14,1,7,6,
13,,Sunil Narine,3,18,3,6,6,
13,,Tom Curran,2,21,1,10.5,4,
13,,Kuldeep Yadav,3.2,32,3,9.6,6,
13,FALL OF WICKETS,,,,,,,
13,"1-4 (Roy, 0.5 ov) ,",,,,,,,
13,"2-13 (Iyer, 1.5 ov) ,",,,,,,,
13,"3-24 (Gambhir, 2.6 ov) ,",,,,,,,
13,"4-86 (Pant, 8.3 ov) ,",,,,,,,
13,"5-97 (Tewatia, 9.3 ov) ,",,,,,,,
13,"6-113 (Maxwell, 10.5 ov) ,",,,,,,,
13,"7-116 (Morris, 11.3 ov) ,",,,,,,,
13,"8-117 (Shankar, 11.5 ov) ,",,,,,,,
13,"9-128 (Shami, 13.5 ov) ,",,,,,,,
13,"10-129 (Boult, 14.2 ov)",,,,,,,
13,KOLKATA KNIGHT RIDERS INNINGS (RUN RATE: 10.00),,,,,,,
13,Batsmen,,,Runs,Balls,SR,4s,6s
13,,Chris Lynn,c Jason Roy b Mohammed Shami,31,29,106.89,4,1
13,,Sunil Narine,c Glenn Maxwell b Trent Boult,1,4,25,0,0
13,,Robin Uthappa,c & b Shahbaz Nadeem,35,19,184.21,2,3
13,,Nitish Rana,c Gautam Gambhir b Chris Morris,59,35,168.57,5,4
13,,Dinesh Karthik,c Trent Boult b Chris Morris,19,10,190,2,1
13,,Andre Russell,b Trent Boult,41,12,341.66,0,6
13,,Shubman Gill,c Chris Morris b Rahul Tewatia,6,5,120,1,0
13,,Tom Curran,c Glenn Maxwell b Rahul Tewatia,2,3,66.66,0,0
13,,Piyush Chawla,c Rishabh Pant b Rahul Tewatia,0,3,0,0,0
13,,Shivam Mavi,NOT OUT,0,0,0,0,0
13,EXTRAS,,"(nb 0, w 2, b 0, lb 4, pen 0)",6,,,,
13,TOTAL,,(9 wickets; 20 overs),200,,,,
13,DID NOT BAT:,,,,,,,
13,Kuldeep Yadav,,,,,,,
13,Bowler,,O,R,W,Econ,Dots,
13,,Trent Boult,4,29,2,7.25,13,
13,,Chris Morris,4,41,2,10.25,11,
13,,Shahbaz Nadeem,4,43,1,10.75,7,
13,,Rahul Tewatia,3,18,3,6,10,
13,,Mohammed Shami,4,53,1,13.25,5,
13,,Vijay Shankar,1,12,0,12,2,
13,FALL OF WICKETS,,,,,,,
13,"1-7 (Narine, 2.3 ov) ,",,,,,,,
13,"2-62 (Uthappa, 7.3 ov) ,",,,,,,,
13,"3-89 (Lynn, 10.5 ov) ,",,,,,,,
13,"4-117 (Karthik, 13.4 ov) ,",,,,,,,
13,"5-178 (Russell, 17.2 ov) ,",,,,,,,
13,"6-193 (Rana, 18.3 ov) ,",,,,,,,
13,"7-200 (Gill, 19.2 ov) ,",,,,,,,
13,"8-200 (Chawla, 19.5 ov) ,",,,,,,,
13,"9-200 (Curran, 19.6 ov)",,,,,,,
